pdb,arbitrary_family_num
OQENPRNR_BasicBeNTF2_designed_0000.pdb,637
KKDHAAXL_BasicBeNTF2_designed_0000.pdb,637
MTUENAIH_BasicBeNTF2_designed_0000.pdb,637
AKYKPICX_BasicBeNTF2_designed_0000.pdb,637
CQGHUVYA_BasicBeNTF2_designed_0000.pdb,637
EILMAQUF_BasicBeNTF2_designed_0000.pdb,637
KZNRVSIG_BasicBeNTF2_designed_0000.pdb,637
AROFYZYJ_BasicBeNTF2_designed_0000.pdb,637
KDVMCNVU_BasicBeNTF2_designed_0000.pdb,637
RHRMWEXG_BasicBeNTF2_designed_0000.pdb,637
ONIIMLSD_BasicBeNTF2_designed_0000.pdb,637
YOEUOQEA_BasicBeNTF2_designed_0000.pdb,637
TKMIGFOL_BasicBeNTF2_designed_0000.pdb,637
KVOQZBAQ_BasicBeNTF2_designed_0000.pdb,637
JDTFFKCM_BasicBeNTF2_designed_0000.pdb,637
NTCHSLYZ_BasicBeNTF2_designed_0000.pdb,637
MOLIUCUY_BasicBeNTF2_designed_0000.pdb,637
XEGRYUQG_BasicBeNTF2_designed_0000.pdb,637
KSLQCYPC_BasicBeNTF2_designed_0000.pdb,639
IIZUHIVM_BasicBeNTF2_designed_0000.pdb,639
GUPVVRSH_BasicBeNTF2_designed_0000.pdb,639
FSIHVCCC_BasicBeNTF2_designed_0000.pdb,639
TEALCPSB_BasicBeNTF2_designed_0000.pdb,639
ISMOXNML_BasicBeNTF2_designed_0000.pdb,639
AROCFKZW_BasicBeNTF2_designed_0000.pdb,639
BRZFWROA_BasicBeNTF2_designed_0000.pdb,639
OTNIBAMR_BasicBeNTF2_designed_0000.pdb,639
YUVHSTEQ_BasicBeNTF2_designed_0000.pdb,639
IOCPTDTU_BasicBeNTF2_designed_0000.pdb,639
FVKCEBRE_BasicBeNTF2_designed_0000.pdb,639
GHCMURYR_BasicBeNTF2_designed_0000.pdb,639
BTZCDIHL_BasicBeNTF2_designed_0000.pdb,639
ALPTWNAD_BasicBeNTF2_designed_0000.pdb,639
WUZNNHLW_BasicBeNTF2_designed_0000.pdb,639
UPRQZENL_BasicBeNTF2_designed_0000.pdb,639
CKNBVWPA_BasicBeNTF2_designed_0000.pdb,639
AOTSCLZA_BasicBeNTF2_designed_0000.pdb,639
JNDWZFIG_BasicBeNTF2_designed_0000.pdb,639
FRTAUJWD_BasicBeNTF2_designed_0000.pdb,640
MSFINSTA_BasicBeNTF2_designed_0000.pdb,640
RCLGYENZ_BasicBeNTF2_designed_0000.pdb,640
NDEDVGFT_BasicBeNTF2_designed_0000.pdb,640
TQEEHQQU_BasicBeNTF2_designed_0000.pdb,640
PFANAMOL_BasicBeNTF2_designed_0000.pdb,640
UIRLDFEC_BasicBeNTF2_designed_0000.pdb,640
GFNJUCNO_BasicBeNTF2_designed_0000.pdb,640
HAHHZWVW_BasicBeNTF2_designed_0000.pdb,640
ZRIRGIKK_BasicBeNTF2_designed_0000.pdb,640
ALABPLBQ_BasicBeNTF2_designed_0000.pdb,640
UZCPPWQR_BasicBeNTF2_designed_0000.pdb,640
FVOMHXIM_BasicBeNTF2_designed_0000.pdb,640
LPYLEKOM_BasicBeNTF2_designed_0000.pdb,640
SWAFHUSF_BasicBeNTF2_designed_0000.pdb,640
ARULDOWT_BasicBeNTF2_designed_0000.pdb,640
EXWBORDG_BasicBeNTF2_designed_0000.pdb,640
BZPLGPGW_BasicBeNTF2_designed_0000.pdb,640
ZTYGIEJE_BasicBeNTF2_designed_0000.pdb,640
ASSQKKJO_BasicBeNTF2_designed_0000.pdb,640
OJGGUSIX_BasicBeNTF2_designed_0000.pdb,641
IPHWUZWD_BasicBeNTF2_designed_0000.pdb,641
QYVJDCXN_BasicBeNTF2_designed_0000.pdb,641
GSTGPBEJ_BasicBeNTF2_designed_0000.pdb,641
FMFDFMDP_BasicBeNTF2_designed_0000.pdb,641
BPHUXYXW_BasicBeNTF2_designed_0000.pdb,641
RZHLWNUB_BasicBeNTF2_designed_0000.pdb,641
BOBFRGZR_BasicBeNTF2_designed_0000.pdb,641
NIGPLWQD_BasicBeNTF2_designed_0000.pdb,641
TXFYXIMQ_BasicBeNTF2_designed_0000.pdb,641
GWHJLJXV_BasicBeNTF2_designed_0000.pdb,641
HMMCVGVA_BasicBeNTF2_designed_0000.pdb,641
DKWCPHFO_BasicBeNTF2_designed_0000.pdb,641
UWXFQYAP_BasicBeNTF2_designed_0000.pdb,641
QMCSUOGC_BasicBeNTF2_designed_0000.pdb,641
BNVMQLYD_BasicBeNTF2_designed_0000.pdb,641
UDILTYFW_BasicBeNTF2_designed_0000.pdb,641
SVUWQMXT_BasicBeNTF2_designed_0000.pdb,641
DXPEIYKT_BasicBeNTF2_designed_0000.pdb,641
ZZNBTBIQ_BasicBeNTF2_designed_0000.pdb,641
REKGMBDG_BasicBeNTF2_designed_0000.pdb,642
BVHTQLUP_BasicBeNTF2_designed_0000.pdb,642
EKMVOCQU_BasicBeNTF2_designed_0000.pdb,642
FUGTECQP_BasicBeNTF2_designed_0000.pdb,642
RPWOYYIB_BasicBeNTF2_designed_0000.pdb,642
GJGOZIPQ_BasicBeNTF2_designed_0000.pdb,642
MOOYVZZV_BasicBeNTF2_designed_0000.pdb,642
WWPYAFOW_BasicBeNTF2_designed_0000.pdb,642
EOZUGHAP_BasicBeNTF2_designed_0000.pdb,642
NYXTPFJQ_BasicBeNTF2_designed_0000.pdb,642
VHOHSIMA_BasicBeNTF2_designed_0000.pdb,642
SORBBEGP_BasicBeNTF2_designed_0000.pdb,642
DZZUBHBP_BasicBeNTF2_designed_0000.pdb,642
ALCZCGEY_BasicBeNTF2_designed_0000.pdb,642
ENFXUPNR_BasicBeNTF2_designed_0000.pdb,642
KJCNWGHL_BasicBeNTF2_designed_0000.pdb,642
IIKHAKAD_BasicBeNTF2_designed_0000.pdb,642
MEXURBWL_BasicBeNTF2_designed_0000.pdb,642
VZOYRTPD_BasicBeNTF2_designed_0000.pdb,642
DHBZFQQN_BasicBeNTF2_designed_0000.pdb,642
FNKAONUS_BasicBeNTF2_designed_0000.pdb,644
ZLWYWHQX_BasicBeNTF2_designed_0000.pdb,644
KRXLRBNL_BasicBeNTF2_designed_0000.pdb,644
BFREMUKB_BasicBeNTF2_designed_0000.pdb,644
WIAPLLQB_BasicBeNTF2_designed_0000.pdb,644
TJRUXIJE_BasicBeNTF2_designed_0000.pdb,644
NLGTXZWQ_BasicBeNTF2_designed_0000.pdb,644
LRKJDUZU_BasicBeNTF2_designed_0000.pdb,644
HJSSTXET_BasicBeNTF2_designed_0000.pdb,644
ZCYTYXNL_BasicBeNTF2_designed_0000.pdb,644
EKBYZVQU_BasicBeNTF2_designed_0000.pdb,644
WJQBLTJJ_BasicBeNTF2_designed_0000.pdb,644
AOFTTOVA_BasicBeNTF2_designed_0000.pdb,644
YATXFCLF_BasicBeNTF2_designed_0000.pdb,644
PZFLNQJW_BasicBeNTF2_designed_0000.pdb,644
LMJPZATG_BasicBeNTF2_designed_0000.pdb,644
YEOIXMLH_BasicBeNTF2_designed_0000.pdb,644
GDCDAWXO_BasicBeNTF2_designed_0000.pdb,644
GTNQDLBP_BasicBeNTF2_designed_0000.pdb,644
ALEFPUCN_BasicBeNTF2_designed_0000.pdb,644
RJTXRFJG_BasicBeNTF2_designed_0000.pdb,645
GDNZLKCL_BasicBeNTF2_designed_0000.pdb,645
KYQLBNRK_BasicBeNTF2_designed_0000.pdb,645
VDPARHAO_BasicBeNTF2_designed_0000.pdb,645
RSWCXODV_BasicBeNTF2_designed_0000.pdb,645
ALEMAUNG_BasicBeNTF2_designed_0000.pdb,645
GIVRYRRM_BasicBeNTF2_designed_0000.pdb,645
ZYECKEOR_BasicBeNTF2_designed_0000.pdb,645
FUWNUTFN_BasicBeNTF2_designed_0000.pdb,645
CDBRMOTK_BasicBeNTF2_designed_0000.pdb,645
EPUFCPWF_BasicBeNTF2_designed_0000.pdb,645
FVYWSXDD_BasicBeNTF2_designed_0000.pdb,645
NAYPQLXL_BasicBeNTF2_designed_0000.pdb,645
GCRXNNQT_BasicBeNTF2_designed_0000.pdb,645
HARCFBAN_BasicBeNTF2_designed_0000.pdb,645
RSKTKGCL_BasicBeNTF2_designed_0000.pdb,645
MXFWBSSW_BasicBeNTF2_designed_0000.pdb,645
EEFHSUNF_BasicBeNTF2_designed_0000.pdb,645
QAMPYNYY_BasicBeNTF2_designed_0000.pdb,645
UGHFBSRG_BasicBeNTF2_designed_0000.pdb,645
MYKXJNOO_BasicBeNTF2_designed_0000.pdb,646
EUYIMPDG_BasicBeNTF2_designed_0000.pdb,646
MJLCPJPO_BasicBeNTF2_designed_0000.pdb,646
XKEUZNID_BasicBeNTF2_designed_0000.pdb,646
OUMEXSHN_BasicBeNTF2_designed_0000.pdb,646
EKNENNKU_BasicBeNTF2_designed_0000.pdb,646
EQPIJQSL_BasicBeNTF2_designed_0000.pdb,646
ALENMTRZ_BasicBeNTF2_designed_0000.pdb,646
YHUVGDFU_BasicBeNTF2_designed_0000.pdb,646
TICNJESZ_BasicBeNTF2_designed_0000.pdb,646
PBOBHRPD_BasicBeNTF2_designed_0000.pdb,646
SRZPFYTX_BasicBeNTF2_designed_0000.pdb,646
OKDXFEMQ_BasicBeNTF2_designed_0000.pdb,646
ZZGKYYES_BasicBeNTF2_designed_0000.pdb,646
SSQKTJNJ_BasicBeNTF2_designed_0000.pdb,646
UXYVJIQZ_BasicBeNTF2_designed_0000.pdb,646
ATSOADFN_BasicBeNTF2_designed_0000.pdb,646
XBVIDQVA_BasicBeNTF2_designed_0000.pdb,646
TDZFFFKJ_BasicBeNTF2_designed_0000.pdb,646
XEXWTRNG_BasicBeNTF2_designed_0000.pdb,646
BFFCPQKB_BasicBeNTF2_designed_0000.pdb,647
MQYOWLFL_BasicBeNTF2_designed_0000.pdb,647
HNXMTUVO_BasicBeNTF2_designed_0000.pdb,647
DHUQSKBL_BasicBeNTF2_designed_0000.pdb,647
OSCSSQFJ_BasicBeNTF2_designed_0000.pdb,647
VEYNHYXK_BasicBeNTF2_designed_0000.pdb,647
WIPKQCCQ_BasicBeNTF2_designed_0000.pdb,647
PALUUCUH_BasicBeNTF2_designed_0000.pdb,647
WRSZIFAS_BasicBeNTF2_designed_0000.pdb,647
HZXBNKHJ_BasicBeNTF2_designed_0000.pdb,647
XXMSJBCM_BasicBeNTF2_designed_0000.pdb,647
ZNSUXHVK_BasicBeNTF2_designed_0000.pdb,647
NXBGOUNQ_BasicBeNTF2_designed_0000.pdb,647
RXAJMQJM_BasicBeNTF2_designed_0000.pdb,647
VKHWRCYP_BasicBeNTF2_designed_0000.pdb,647
DNYDNTKJ_BasicBeNTF2_designed_0000.pdb,647
ALEXSXOH_BasicBeNTF2_designed_0000.pdb,647
NEHFARQW_BasicBeNTF2_designed_0000.pdb,647
SKVPIRSU_BasicBeNTF2_designed_0000.pdb,647
DQBDSAIH_BasicBeNTF2_designed_0000.pdb,647
EQXAXDOF_BasicBeNTF2_designed_0000.pdb,648
BBTNSHGD_BasicBeNTF2_designed_0000.pdb,648
QCGXMBTQ_BasicBeNTF2_designed_0000.pdb,648
FSEXDRJY_BasicBeNTF2_designed_0000.pdb,648
HDPPCWGA_BasicBeNTF2_designed_0000.pdb,648
NXLWGZUN_BasicBeNTF2_designed_0000.pdb,648
WMHFBTHY_BasicBeNTF2_designed_0000.pdb,648
XUDYLQLV_BasicBeNTF2_designed_0000.pdb,648
SUDFLJPJ_BasicBeNTF2_designed_0000.pdb,648
MCOXXJST_BasicBeNTF2_designed_0000.pdb,648
WMPKPUKM_BasicBeNTF2_designed_0000.pdb,648
OXXZWIPG_BasicBeNTF2_designed_0000.pdb,648
EIEBZEET_BasicBeNTF2_designed_0000.pdb,648
DZFESUAZ_BasicBeNTF2_designed_0000.pdb,648
QMHHRFVX_BasicBeNTF2_designed_0000.pdb,648
FOFFEROV_BasicBeNTF2_designed_0000.pdb,648
ALFJBQCX_BasicBeNTF2_designed_0000.pdb,648
WHNVZTQB_BasicBeNTF2_designed_0000.pdb,648
WGIQSNME_BasicBeNTF2_designed_0000.pdb,648
SOQEFRSK_BasicBeNTF2_designed_0000.pdb,648
DAYFRKKR_BasicBeNTF2_designed_0000.pdb,650
UNOWPOCL_BasicBeNTF2_designed_0000.pdb,650
ALHHVNXL_BasicBeNTF2_designed_0000.pdb,650
LQCMTPTN_BasicBeNTF2_designed_0000.pdb,650
KEWDKVRL_BasicBeNTF2_designed_0000.pdb,650
ZAFKTEBJ_BasicBeNTF2_designed_0000.pdb,650
OFXNGDQW_BasicBeNTF2_designed_0000.pdb,650
RGHZWEOT_BasicBeNTF2_designed_0000.pdb,650
QOWNRCDS_BasicBeNTF2_designed_0000.pdb,650
BDDCYWCH_BasicBeNTF2_designed_0000.pdb,650
WDJVIKJS_BasicBeNTF2_designed_0000.pdb,650
OVFUIBKY_BasicBeNTF2_designed_0000.pdb,650
HAOERDOU_BasicBeNTF2_designed_0000.pdb,650
TSSPEXZU_BasicBeNTF2_designed_0000.pdb,650
GVYHLWMJ_BasicBeNTF2_designed_0000.pdb,650
PICTISIQ_BasicBeNTF2_designed_0000.pdb,650
VJWJSKUM_BasicBeNTF2_designed_0000.pdb,650
GKEOGNTX_BasicBeNTF2_designed_0000.pdb,650
HBVZDFGJ_BasicBeNTF2_designed_0000.pdb,650
JNERLQYG_BasicBeNTF2_designed_0000.pdb,650
DFSIRFPO_BasicBeNTF2_designed_0000.pdb,651
GIXEGECB_BasicBeNTF2_designed_0000.pdb,651
ISMLAWQH_BasicBeNTF2_designed_0000.pdb,651
MATXMIHE_BasicBeNTF2_designed_0000.pdb,651
UJIOZNRB_BasicBeNTF2_designed_0000.pdb,651
QBQITSSO_BasicBeNTF2_designed_0000.pdb,651
RDVBPGRU_BasicBeNTF2_designed_0000.pdb,651
PHELIJBU_BasicBeNTF2_designed_0000.pdb,651
PSFCVTBB_BasicBeNTF2_designed_0000.pdb,651
IIMZKKHJ_BasicBeNTF2_designed_0000.pdb,651
NTOOQKCQ_BasicBeNTF2_designed_0000.pdb,651
ZMNIBAZT_BasicBeNTF2_designed_0000.pdb,651
ELAQPFPP_BasicBeNTF2_designed_0000.pdb,651
NOEWISMQ_BasicBeNTF2_designed_0000.pdb,651
RASGIMAU_BasicBeNTF2_designed_0000.pdb,651
SNHZWKUN_BasicBeNTF2_designed_0000.pdb,651
XMFLLVBD_BasicBeNTF2_designed_0000.pdb,651
WKXWNXVE_BasicBeNTF2_designed_0000.pdb,651
ALHJSHMK_BasicBeNTF2_designed_0000.pdb,651
GETWATQK_BasicBeNTF2_designed_0000.pdb,651
XLAVOZUT_BasicBeNTF2_designed_0000.pdb,652
FTZBNWQB_BasicBeNTF2_designed_0000.pdb,652
CLYUGSAB_BasicBeNTF2_designed_0000.pdb,652
XZIESWYF_BasicBeNTF2_designed_0000.pdb,652
YSDMAGTH_BasicBeNTF2_designed_0000.pdb,652
HSSYWERJ_BasicBeNTF2_designed_0000.pdb,652
ZUAAFLCB_BasicBeNTF2_designed_0000.pdb,652
RQMHCRQT_BasicBeNTF2_designed_0000.pdb,652
TGKMTFWZ_BasicBeNTF2_designed_0000.pdb,652
LIMTXXDX_BasicBeNTF2_designed_0000.pdb,652
STXJOMQT_BasicBeNTF2_designed_0000.pdb,652
GIAIEQEG_BasicBeNTF2_designed_0000.pdb,652
ALIGXJVY_BasicBeNTF2_designed_0000.pdb,652
ZGKYRMVD_BasicBeNTF2_designed_0000.pdb,652
GSJMSWJJ_BasicBeNTF2_designed_0000.pdb,652
YSBSNIDK_BasicBeNTF2_designed_0000.pdb,652
GZQGCQDZ_BasicBeNTF2_designed_0000.pdb,652
LHWVBENQ_BasicBeNTF2_designed_0000.pdb,652
YWQEZCZT_BasicBeNTF2_designed_0000.pdb,652
CIGEGEYT_BasicBeNTF2_designed_0000.pdb,652
BBPYNDQT_BasicBeNTF2_designed_0000.pdb,653
FGHYRJTK_BasicBeNTF2_designed_0000.pdb,653
SBJTETHU_BasicBeNTF2_designed_0000.pdb,653
QSBYMBNK_BasicBeNTF2_designed_0000.pdb,653
JQZHQMIV_BasicBeNTF2_designed_0000.pdb,653
MEHQGVXD_BasicBeNTF2_designed_0000.pdb,653
VNINKJTZ_BasicBeNTF2_designed_0000.pdb,653
UNIHYFAB_BasicBeNTF2_designed_0000.pdb,653
RYAXCTRA_BasicBeNTF2_designed_0000.pdb,653
UKJFLBXL_BasicBeNTF2_designed_0000.pdb,653
HTWLITGH_BasicBeNTF2_designed_0000.pdb,653
XCPHKICU_BasicBeNTF2_designed_0000.pdb,653
JRUDVQZR_BasicBeNTF2_designed_0000.pdb,653
VUNISDHY_BasicBeNTF2_designed_0000.pdb,653
EDNNZYHX_BasicBeNTF2_designed_0000.pdb,653
SVRCCMDO_BasicBeNTF2_designed_0000.pdb,653
SSIYQMSN_BasicBeNTF2_designed_0000.pdb,653
UQDTYRWP_BasicBeNTF2_designed_0000.pdb,653
YJJAMAEG_BasicBeNTF2_designed_0000.pdb,653
JAIWPNCS_BasicBeNTF2_designed_0000.pdb,653
YMTMAJCY_BasicBeNTF2_designed_0000.pdb,654
HAFSIYAN_BasicBeNTF2_designed_0000.pdb,654
GBMROURN_BasicBeNTF2_designed_0000.pdb,654
PEDUVAQO_BasicBeNTF2_designed_0000.pdb,654
PKJHIXRK_BasicBeNTF2_designed_0000.pdb,654
PUJCFZYQ_BasicBeNTF2_designed_0000.pdb,654
QJJDENSO_BasicBeNTF2_designed_0000.pdb,654
OXCGSOZQ_BasicBeNTF2_designed_0000.pdb,654
LBSCDRBG_BasicBeNTF2_designed_0000.pdb,654
BZMRPCKC_BasicBeNTF2_designed_0000.pdb,654
KNJZJPHF_BasicBeNTF2_designed_0000.pdb,654
NEHVEVFN_BasicBeNTF2_designed_0000.pdb,654
PTEQAPGR_BasicBeNTF2_designed_0000.pdb,654
ANCCAABR_BasicBeNTF2_designed_0000.pdb,654
MBNPNUNI_BasicBeNTF2_designed_0000.pdb,654
QJQNGHDB_BasicBeNTF2_designed_0000.pdb,654
GZXOCTDX_BasicBeNTF2_designed_0000.pdb,654
JWVXZWPX_BasicBeNTF2_designed_0000.pdb,654
CNSKXCCY_BasicBeNTF2_designed_0000.pdb,654
JHJPTGWV_BasicBeNTF2_designed_0000.pdb,654
EHQVXLBN_BasicBeNTF2_designed_0000.pdb,655
HOLEBZIQ_BasicBeNTF2_designed_0000.pdb,655
SBRWMLGS_BasicBeNTF2_designed_0000.pdb,655
FHOLWVFP_BasicBeNTF2_designed_0000.pdb,655
DAINEPDS_BasicBeNTF2_designed_0000.pdb,655
NNULDSOL_BasicBeNTF2_designed_0000.pdb,655
EKRZPUIB_BasicBeNTF2_designed_0000.pdb,655
EQBXSXSQ_BasicBeNTF2_designed_0000.pdb,655
RECMTYKZ_BasicBeNTF2_designed_0000.pdb,655
VXHMGGFJ_BasicBeNTF2_designed_0000.pdb,655
FBMXZNSI_BasicBeNTF2_designed_0000.pdb,655
HEEZPSXZ_BasicBeNTF2_designed_0000.pdb,655
RUJSEDBS_BasicBeNTF2_designed_0000.pdb,655
FFXUJONH_BasicBeNTF2_designed_0000.pdb,655
VCMFGLNY_BasicBeNTF2_designed_0000.pdb,655
UGLHHWZE_BasicBeNTF2_designed_0000.pdb,655
LRTBTIVF_BasicBeNTF2_designed_0000.pdb,655
XLNINLJQ_BasicBeNTF2_designed_0000.pdb,655
ALIZLJPO_BasicBeNTF2_designed_0000.pdb,655
UQZJFGUH_BasicBeNTF2_designed_0000.pdb,655
FWIUDPEP_BasicBeNTF2_designed_0000.pdb,656
SHMFPRIQ_BasicBeNTF2_designed_0000.pdb,656
YBSFWGWK_BasicBeNTF2_designed_0000.pdb,656
LJYSKEBO_BasicBeNTF2_designed_0000.pdb,656
ALJDTHQD_BasicBeNTF2_designed_0000.pdb,656
KJHYUEHY_BasicBeNTF2_designed_0000.pdb,656
JFEUWZWX_BasicBeNTF2_designed_0000.pdb,656
CCGZMARP_BasicBeNTF2_designed_0000.pdb,656
SDYFZWBV_BasicBeNTF2_designed_0000.pdb,656
VMABRDFR_BasicBeNTF2_designed_0000.pdb,656
IWFXZIEB_BasicBeNTF2_designed_0000.pdb,656
ILNKNLQX_BasicBeNTF2_designed_0000.pdb,656
ZYYDDPXU_BasicBeNTF2_designed_0000.pdb,656
WFUSJSBM_BasicBeNTF2_designed_0000.pdb,656
YNSNHWPK_BasicBeNTF2_designed_0000.pdb,656
AQBQECNO_BasicBeNTF2_designed_0000.pdb,656
SPTDXCKG_BasicBeNTF2_designed_0000.pdb,656
OOVCGRNT_BasicBeNTF2_designed_0000.pdb,656
WMWVXRZO_BasicBeNTF2_designed_0000.pdb,656
GGCCNRWA_BasicBeNTF2_designed_0000.pdb,656
UUQVPFSZ_BasicBeNTF2_designed_0000.pdb,657
UEYVYGYB_BasicBeNTF2_designed_0000.pdb,657
BXJFJNPC_BasicBeNTF2_designed_0000.pdb,657
UHIULAMP_BasicBeNTF2_designed_0000.pdb,657
QPUMDVQB_BasicBeNTF2_designed_0000.pdb,657
DJEZVKIL_BasicBeNTF2_designed_0000.pdb,657
SPMKWTHP_BasicBeNTF2_designed_0000.pdb,657
XIGUNWUR_BasicBeNTF2_designed_0000.pdb,657
AWMUHMGA_BasicBeNTF2_designed_0000.pdb,657
SFBUPYAA_BasicBeNTF2_designed_0000.pdb,657
IOYMNSFX_BasicBeNTF2_designed_0000.pdb,657
QNQAXTNB_BasicBeNTF2_designed_0000.pdb,657
CXAJDGYG_BasicBeNTF2_designed_0000.pdb,657
FIIRZEWM_BasicBeNTF2_designed_0000.pdb,657
JAEIWYMK_BasicBeNTF2_designed_0000.pdb,657
QCVYZUEH_BasicBeNTF2_designed_0000.pdb,657
TBFAVCIN_BasicBeNTF2_designed_0000.pdb,657
OFQCFPCW_BasicBeNTF2_designed_0000.pdb,657
FZCGIYGH_BasicBeNTF2_designed_0000.pdb,657
NNPBOXXL_BasicBeNTF2_designed_0000.pdb,657
JEASPVEN_BasicBeNTF2_designed_0000.pdb,658
BDJRKQFD_BasicBeNTF2_designed_0000.pdb,658
WKJCPAWH_BasicBeNTF2_designed_0000.pdb,658
ZSQZWGZH_BasicBeNTF2_designed_0000.pdb,658
LIJPIOFH_BasicBeNTF2_designed_0000.pdb,658
QBBELVZL_BasicBeNTF2_designed_0000.pdb,658
XYDXJCVW_BasicBeNTF2_designed_0000.pdb,658
LCUKUXDS_BasicBeNTF2_designed_0000.pdb,658
RZFZJDLY_BasicBeNTF2_designed_0000.pdb,658
FWXCTHOK_BasicBeNTF2_designed_0000.pdb,658
GIYJNVKQ_BasicBeNTF2_designed_0000.pdb,658
BBFLIIST_BasicBeNTF2_designed_0000.pdb,658
FOMIABEF_BasicBeNTF2_designed_0000.pdb,658
ALJYLHKR_BasicBeNTF2_designed_0000.pdb,658
IBIACMTE_BasicBeNTF2_designed_0000.pdb,658
XFMTROUG_BasicBeNTF2_designed_0000.pdb,658
HQFFUAMT_BasicBeNTF2_designed_0000.pdb,658
LKLDCQVX_BasicBeNTF2_designed_0000.pdb,658
JTFMBPRO_BasicBeNTF2_designed_0000.pdb,658
MVWZFPKZ_BasicBeNTF2_designed_0000.pdb,658
FGDIQFYL_BasicBeNTF2_designed_0000.pdb,659
UVJNTGNK_BasicBeNTF2_designed_0000.pdb,659
RDXCNBQZ_BasicBeNTF2_designed_0000.pdb,659
SKYVCXVA_BasicBeNTF2_designed_0000.pdb,659
OYBBYWGI_BasicBeNTF2_designed_0000.pdb,659
GYRFZPDJ_BasicBeNTF2_designed_0000.pdb,659
XIDVRQAM_BasicBeNTF2_designed_0000.pdb,659
PBKLDELF_BasicBeNTF2_designed_0000.pdb,659
LQUFSGIV_BasicBeNTF2_designed_0000.pdb,659
YVAPFYAA_BasicBeNTF2_designed_0000.pdb,659
HRBVANPF_BasicBeNTF2_designed_0000.pdb,659
GQKSLLFB_BasicBeNTF2_designed_0000.pdb,659
WGUZTAAY_BasicBeNTF2_designed_0000.pdb,659
GWOOAZGN_BasicBeNTF2_designed_0000.pdb,659
SHHFTGYO_BasicBeNTF2_designed_0000.pdb,659
ALKFYWXA_BasicBeNTF2_designed_0000.pdb,659
JHRLPYBS_BasicBeNTF2_designed_0000.pdb,659
TCXFVNUE_BasicBeNTF2_designed_0000.pdb,659
PWMRJPBR_BasicBeNTF2_designed_0000.pdb,659
IPQVHXDU_BasicBeNTF2_designed_0000.pdb,659
ALLVOATP_BasicBeNTF2_designed_0000.pdb,661
SXVALFNM_BasicBeNTF2_designed_0000.pdb,661
TLBOCIPK_BasicBeNTF2_designed_0000.pdb,661
PGVIEJJY_BasicBeNTF2_designed_0000.pdb,661
MHDMVGZF_BasicBeNTF2_designed_0000.pdb,661
LSZQYMKR_BasicBeNTF2_designed_0000.pdb,661
GDWFUSGH_BasicBeNTF2_designed_0000.pdb,661
HPFQBYRA_BasicBeNTF2_designed_0000.pdb,661
SOAQPXUQ_BasicBeNTF2_designed_0000.pdb,661
YUMLRINX_BasicBeNTF2_designed_0000.pdb,661
UVDQONOT_BasicBeNTF2_designed_0000.pdb,661
ZLIDFING_BasicBeNTF2_designed_0000.pdb,661
OUYOTFHH_BasicBeNTF2_designed_0000.pdb,661
SXAIZORD_BasicBeNTF2_designed_0000.pdb,661
BQQEMXQL_BasicBeNTF2_designed_0000.pdb,661
RVDNZNRS_BasicBeNTF2_designed_0000.pdb,661
CLJDFQDJ_BasicBeNTF2_designed_0000.pdb,661
RHAKRVEC_BasicBeNTF2_designed_0000.pdb,661
MRRRCIJT_BasicBeNTF2_designed_0000.pdb,661
BVMTKPRA_BasicBeNTF2_designed_0000.pdb,661
EDFDNKZV_BasicBeNTF2_designed_0000.pdb,663
LUSQUEQB_BasicBeNTF2_designed_0000.pdb,663
YCNOYFRV_BasicBeNTF2_designed_0000.pdb,663
NGNNQIYS_BasicBeNTF2_designed_0000.pdb,663
ISROGJDV_BasicBeNTF2_designed_0000.pdb,663
LAZDMHYQ_BasicBeNTF2_designed_0000.pdb,663
PNAUKJHR_BasicBeNTF2_designed_0000.pdb,663
MSHQWXXS_BasicBeNTF2_designed_0000.pdb,663
UZRDXHWH_BasicBeNTF2_designed_0000.pdb,663
IQZHJVKJ_BasicBeNTF2_designed_0000.pdb,663
WDVAFWJT_BasicBeNTF2_designed_0000.pdb,663
CDTMEMQP_BasicBeNTF2_designed_0000.pdb,663
OMOMRHZE_BasicBeNTF2_designed_0000.pdb,663
ZDDPHINE_BasicBeNTF2_designed_0000.pdb,663
QQKXVNUL_BasicBeNTF2_designed_0000.pdb,663
JJHWZDIE_BasicBeNTF2_designed_0000.pdb,663
NWANDDQV_BasicBeNTF2_designed_0000.pdb,663
IRLJSVMA_BasicBeNTF2_designed_0000.pdb,663
VEELZKGS_BasicBeNTF2_designed_0000.pdb,663
ALOYDHCB_BasicBeNTF2_designed_0000.pdb,663
FXZQBUWK_BasicBeNTF2_designed_0000.pdb,664
ALPJSRID_BasicBeNTF2_designed_0000.pdb,664
HWTAWLNU_BasicBeNTF2_designed_0000.pdb,664
PZNLOJYN_BasicBeNTF2_designed_0000.pdb,664
ZKNCSYRR_BasicBeNTF2_designed_0000.pdb,664
GEMGUOWD_BasicBeNTF2_designed_0000.pdb,664
SXFZYCIA_BasicBeNTF2_designed_0000.pdb,664
UJBLIWXY_BasicBeNTF2_designed_0000.pdb,664
POKVYSKI_BasicBeNTF2_designed_0000.pdb,664
VIQIQLDG_BasicBeNTF2_designed_0000.pdb,664
CTQPNBGO_BasicBeNTF2_designed_0000.pdb,664
YNIHTCMT_BasicBeNTF2_designed_0000.pdb,664
SHOXEDLD_BasicBeNTF2_designed_0000.pdb,664
LEFICRWO_BasicBeNTF2_designed_0000.pdb,664
