Design tryp_calc_EC50 chymo_calc_EC50 tryp_low_EC50 chymo_low_EC50 tryp_high_EC50 chymo_high_EC50 tryp_width_EC50 chymo_width_EC50 tryp_unfolded_EC50 chymo_unfolded_EC50
DFACGQCE 4.06595341497 3.04848653215 3.9 2.6 4.2 3.3 0.3 0.7 1.05 0.40
tlc_SYDQDWGG 4.33197743797 2.2377058669 4.3 2.2 4.4 2.3 0.1 0.1 -0.23 -0.02
SYDQDWGG 4.31368325836 0.588041576113 4.2 0.3 4.5 1.1 0.3 0.8 -0.22 -0.05
MMQHRGXO 5.02791959077 2.53227333603 4.5 2.4 5.3 2.6 0.8 0.2 0.66 -0.05
ATUPIGCZ 4.11805332871 3.14831239793 4.1 3.1 4.2 3.2 0.1 0.1 0.05 -0.53
PTNEAMUF 5.13703437272 4.27999085732 5.0 4.2 5.2 4.3 0.2 0.1 -0.24 -0.34
JMNSNIRP 3.52199930437 1.78215881808 3.4 1.4 3.7 2.2 0.3 0.8 -0.25 -0.46
WSTZUUVR 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.46 0.69
EOEHZJQU 3.66025462178 3.25335455974 3.5 -0.3 3.9 7.3 0.4 7.6 -0.54 -0.79
CPBSDUXE 2.90566260375 2.23757717761 1.2 2.1 3.6 2.4 2.4 0.3 -0.59 -0.74
AKLDFWKR 2.1713359496 1.57024359015 1.9 -0.5 2.3 2.1 0.4 2.6 0.10 -0.57
VNSWRXOS 4.01994439949 2.60007630104 3.8 2.4 4.2 3.0 0.4 0.6 0.25 -0.60
scr_TPSUITXT 5.2375332279 1.92330538571 4.5 1.6 7.4 2.1 2.9 0.5 -0.13 -0.13
scr_ILMKYPPO 1.97578354908 1.04297756324 1.2 -0.3 2.5 7.1 1.3 7.4 -0.71 -0.50
tlc_JWPDYQYK 4.59207644763 0.429502581508 4.4 -0.5 4.8 1.3 0.4 1.8 -0.11 -0.09
JWPDYQYK 3.41414170766 1.05138233665 3.4 0.9 3.5 1.2 0.1 0.3 -0.11 -0.12
BB47nHm0219 0.234111304879 0.367921427819 0.1 0.2 0.4 0.5 0.3 0.3 0.57 0.65
tlc_ZWTRERKN 5.09789341615 2.93141651878 5.0 2.9 5.2 3.0 0.2 0.1 -0.58 -0.88
ZWTRERKN 5.34864453511 5.07131873443 5.2 5.0 5.5 5.1 0.3 0.1 -0.57 -0.96
RRUTOMZY 2.21716347803 0.884992969663 2.2 0.6 2.3 1.2 0.1 0.6 -0.23 -0.24
AZMPIFCA 3.286785923 1.11718725093 3.2 0.6 3.4 5.0 0.2 4.4 -0.26 -0.42
KQHTYYAA 2.12926957023 1.93280347234 2.1 1.7 2.2 2.1 0.1 0.4 0.04 0.07
EMCIISBW 4.08849260934 1.42754221169 4.0 1.3 4.1 1.5 0.1 0.2 0.36 -0.73
ITWVGUEN 4.33057700678 2.33861169958 4.2 2.3 4.5 2.4 0.3 0.1 -0.18 -0.01
PISPBUYO 4.51441449854 3.04041183725 4.5 3.0 4.8 3.1 0.3 0.1 0.19 -0.31
RMGWCTZZ 5.19568305841 5.09841609292 5.2 5.1 5.2 5.1 0.0 0.0 0.38 0.33
AFJTCZYW 4.36256903012 3.05572828683 4.3 3.0 4.4 3.1 0.1 0.1 -0.17 -0.70
CUKNIXRH 1.65211479945 0.194380231323 1.4 -0.5 2.1 0.5 0.7 1.0 -0.15 0.04
HCGQFTVQ 3.23783106989 3.25335455974 -0.4 -0.3 6.7 7.3 7.1 7.6 -0.34 -0.37
ANLDRCJA 4.42027724339 2.92952830474 4.3 2.8 4.5 3.0 0.2 0.2 0.35 -0.08
WIZWQEWI 4.25292866738 2.45156310524 4.2 2.4 4.3 2.5 0.1 0.1 0.29 -0.17
IYOPCXFW 2.44206641498 2.91977544978 2.4 2.8 2.6 3.0 0.2 0.2 0.71 0.03
grc_JWHTQGRF 4.25563959581 2.43441606835 4.2 2.4 4.3 2.5 0.1 0.1 -0.33 -0.22
JWHTQGRF 4.15698122137 2.42537779355 4.1 2.4 4.2 2.5 0.1 0.1 -0.33 -0.21
WBTECUJF 4.50554503305 3.04087723488 4.4 3.0 4.6 3.1 0.2 0.1 -0.24 -0.19
IUCRQDOV 3.29567336586 1.22583669319 3.3 1.1 3.3 1.4 0.0 0.3 0.06 -0.25
JFLCYECI 4.03461073904 2.50643590306 4.0 2.5 4.1 2.5 0.1 0.0 0.24 -0.35
SZPBBXBA 2.2966168164 1.37083566216 -0.2 -0.4 7.4 7.3 7.6 7.7 -0.83 -1.02
ICXVHKJM 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.27 -0.55
KUTCLQBT 5.11519852669 2.51772633821 4.9 2.4 5.3 2.6 0.4 0.2 -0.06 -0.19
NKPGPWSD 4.59648519579 4.0430496834 4.6 4.0 4.6 4.0 0.0 0.0 -0.22 -0.38
PLCLRDLR 2.45515133152 1.18677878426 2.4 1.0 3.2 1.4 0.8 0.4 0.09 -0.43
GTMBDJCF 3.52069952421 1.57605080369 3.4 1.4 4.4 1.9 1.0 0.5 0.30 -0.53
JCSEGFVV 5.10453378872 1.59906810005 4.3 1.2 5.5 2.2 1.2 1.0 0.22 0.24
EIMEOXMI 3.2378310699 1.66038746272 -0.3 -0.5 7.3 2.3 7.6 2.8 0.01 -0.30
ALBZQAWX 5.21284357082 4.18445958927 5.1 4.2 5.3 4.2 0.2 0.0 0.46 0.32
scr_QTZYXRBI 1.94103111413 0.715511118185 1.8 0.4 2.0 1.1 0.2 0.7 0.72 0.61
QPMAESGN 4.38918879987 2.97399960365 4.3 2.9 4.5 3.0 0.2 0.1 -0.41 -0.49
UGDFCJXZ 2.586356383 3.10384883403 2.4 3.0 2.8 3.2 0.4 0.2 -0.46 -0.52
EWFWJNEU 2.1345671936 0.323626512013 1.9 -0.5 2.3 2.8 0.4 3.3 0.19 -0.34
FJFVVWQL 4.45113195064 4.15356991089 4.4 4.1 4.5 4.2 0.1 0.1 0.92 -0.17
GVVQQRQS 3.23027893162 2.42543489679 3.2 2.3 3.2 2.6 0.0 0.3 -0.29 -0.16
MYKXBTLC 2.53051120516 0.694395477803 2.4 0.3 2.7 1.4 0.3 1.1 0.62 0.23
IGRKWZJN 3.30939202647 2.08484843859 3.3 1.5 3.4 2.2 0.1 0.7 -0.62 -0.91
UCBEOFYH 1.48750766879 1.22316989398 1.4 1.2 1.6 1.3 0.2 0.1 -0.42 -0.72
EWHFTPEG 5.13407190738 4.22370234848 5.0 4.2 5.2 4.2 0.2 0.0 0.40 0.55
BB45nHm0406 2.25686165472 2.44375059588 2.1 2.3 2.4 2.7 0.3 0.4 -0.35 -0.61
IPWMBJUZ 2.25053074676 2.61407429951 2.1 2.5 2.4 2.9 0.3 0.4 -0.28 -0.40
RYPHQSJM 3.31657918796 1.41356417387 3.2 1.2 3.4 1.9 0.2 0.7 0.29 0.69
ZFCFRMNM 4.54441433504 4.19952660369 4.5 4.2 4.6 4.2 0.1 0.0 -0.02 -0.14
BXCRXTPU 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.43 -0.78
HODXLEGN 0.391743013455 1.45862010953 0.2 1.3 1.1 2.3 0.9 1.0 -0.12 -0.25
grc_LMRGSRRR 2.23962444657 2.20805455827 2.2 2.1 2.3 2.3 0.1 0.2 -0.18 0.34
LMRGSRRR 4.15613668482 2.06845511848 4.0 2.0 4.3 2.2 0.3 0.2 -0.18 0.34
PAPGQVDR 3.12521724815 1.64434948963 3.0 1.3 3.3 2.1 0.3 0.8 -0.03 0.19
ELTSWKLF 3.2378310699 4.22431694562 -0.3 4.1 7.3 4.3 7.6 0.2 -0.35 -0.94
SPDPLTLI 4.3382716444 4.11817166995 4.2 4.1 4.4 4.1 0.2 0.0 0.25 -0.33
scr_QXCFAHGH 1.49113354797 -0.0882258170002 1.2 -0.5 2.5 0.3 1.3 0.8 -0.48 0.01
SFGNPHIH 5.37780858556 4.18476648312 5.3 4.2 5.5 4.2 0.2 0.0 0.15 -0.62
scr_EYDKBNKG 2.16943126899 3.88401843564 2.0 1.5 2.3 7.4 0.3 5.9 -0.77 -0.68
QMOHHWNW 0.397085837855 0.254907625096 0.2 -0.1 0.7 1.2 0.5 1.3 0.04 0.03
scr_PRMIWTBX 2.28520738707 1.72635109937 2.1 1.3 2.5 7.4 0.4 6.1 -0.44 -0.39
scr_LEIBDSNK 0.107518488201 0.0924082593507 -0.5 -0.5 1.3 1.3 1.8 1.8 0.25 -0.23
scr_JEPTTQVL 4.43916732902 2.6171592063 4.3 2.5 4.7 2.8 0.4 0.3 -0.36 -0.15
AVLVJBWM 4.82711272067 2.98899541011 4.6 3.0 4.9 3.0 0.3 0.0 0.17 -0.16
scr_OGVJFUVT 5.34069119239 1.23156070773 4.9 1.1 7.4 1.4 2.5 0.3 0.19 -0.46
AUNNRAHD 4.48451318149 2.51879617732 4.4 2.5 4.6 2.6 0.2 0.1 -0.02 -0.33
grc_FIKOQIOR 5.00068569362 2.43875178646 4.9 2.4 5.1 2.5 0.2 0.1 -0.03 -0.64
FIKOQIOR 5.29769480517 3.02495499118 5.1 2.8 5.5 3.2 0.4 0.4 -0.02 -0.61
scr_BJHEYLUB 2.36263937755 -0.0109547351661 2.2 -0.5 2.6 0.5 0.4 1.0 0.29 -0.02
TBYIVGUT 2.29761953087 0.552241659818 1.5 0.4 2.5 1.0 1.0 0.6 -0.37 -0.72
scr_QTXOZUMO 1.92307901376 1.49738809496 1.6 1.1 2.2 2.2 0.6 1.1 -0.28 -0.86
scr_PVTBKBWT 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.18 0.35
scr_HJGOTRSA 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.20 0.18
scr_RINRUTNE 2.66821879736 0.650004557368 2.5 0.4 3.3 1.1 0.8 0.7 -0.10 -0.25
scr_JZSWJYLW 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.22 -0.14
scr_DGJPUUZG 0.0265505181523 0.367838500719 -0.5 -0.5 0.6 1.1 1.1 1.6 0.03 -0.55
KSXMQGLB 5.05349730483 3.03021497787 4.9 2.9 5.2 3.1 0.3 0.2 0.21 0.13
WBTTFSLI 4.40651981394 4.08819513045 4.3 3.1 4.6 4.1 0.3 1.0 -0.33 0.21
FIZHSRWL 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.09 0.10
AZCCEMRH 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.07 -0.75
scr_ECJIMWXZ 2.24133924689 1.43684766635 2.2 1.3 2.3 1.7 0.1 0.4 0.10 -0.31
RXBMZEJU 4.31685649362 2.8982842006 4.3 2.9 4.3 2.9 0.0 0.0 0.33 -0.10
scr_HZTANCMS 4.66686242429 2.66975316586 0.5 2.5 5.4 2.9 4.9 0.4 -0.28 -0.82
scr_SGEBFWDC 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.74 -0.84
scr_WLMDKDYT 0.22016568639 0.364434951575 -0.5 0.0 0.6 0.8 1.1 0.8 0.75 0.79
BMWZENVE 5.30991180376 3.0510197492 5.2 3.0 5.4 3.1 0.2 0.1 0.22 -0.51
grc_HYKURQCV 4.39883536503 2.95273747007 4.2 2.6 4.6 3.1 0.4 0.5 -0.29 0.56
HYKURQCV 3.40669279472 2.54616878755 3.3 2.5 3.5 3.0 0.2 0.5 -0.25 0.56
scr_NNIZOKVY 3.25811935988 2.15589114409 3.2 2.1 3.3 2.2 0.1 0.1 -0.58 -0.18
scr_JLXSHCRP 3.20637282058 2.33569194458 3.2 2.3 3.3 2.4 0.1 0.1 0.87 0.12
tlc_FMBAMONP 3.33409360585 3.06545978141 3.3 3.0 3.4 3.1 0.1 0.1 0.22 -0.04
FMBAMONP 3.46333225256 2.36664529504 3.4 2.2 3.6 2.5 0.2 0.3 0.05 -0.36
scr_VACOHTKF 2.34883618237 2.09236714678 2.3 2.0 2.4 2.2 0.1 0.2 0.24 0.23
EXDPBEPZ 3.00024418116 2.27406078891 3.0 2.3 3.0 2.3 0.0 0.0 0.67 -0.10
scr_KCTCUSBS 0.304810012991 0.152714092173 0.1 -0.2 0.5 0.4 0.4 0.6 -0.03 -0.13
scr_PEZAVXIJ 1.70723103361 1.74197214055 1.5 1.5 2.0 2.0 0.5 0.5 -0.30 -0.40
scr_QBAWEVYF 2.54999679108 0.146110485703 2.4 -0.2 2.8 0.3 0.4 0.5 0.09 -0.53
OZKJQVUY 5.18295191024 4.17786878535 5.0 4.1 5.4 4.2 0.4 0.1 -0.00 0.10
DQLWJUYY 2.35055564783 2.56651159021 2.2 2.3 2.6 3.0 0.4 0.7 0.18 -0.58
scr_FYCKQMLN 2.85197427266 0.0622830298761 2.6 -0.5 3.2 1.0 0.6 1.5 0.75 -0.41
scr_CJITFPKS 2.65870102225 0.317914574526 2.5 0.1 2.9 0.5 0.4 0.4 -0.76 -0.63
scr_KLMILNFE 3.54298908233 2.32637347553 3.5 2.3 3.6 2.4 0.1 0.1 0.29 -0.06
GFGYLTQL 4.77946510934 4.23641996423 4.6 4.2 5.1 4.3 0.5 0.1 -0.13 -0.46
scr_TIBNPCCG 1.43671245159 1.3296328499 1.0 0.8 7.3 7.3 6.3 6.5 0.29 -0.41
IBIIKKYK 5.36999917505 5.14569666195 5.3 5.1 5.4 5.1 0.1 0.0 -0.19 -0.52
scr_MYJHMCJF 4.22132822244 2.68915629536 4.1 2.6 4.3 2.9 0.2 0.3 -0.02 -0.46
DSJNGUAT 0.28205622775 -0.0300927319813 -0.5 -0.5 0.8 0.4 1.3 0.9 -0.11 -0.37
ICTINLIT 1.13801439464 0.358526624745 0.8 0.2 1.4 0.6 0.6 0.4 0.30 -0.21
scr_GRNLFBRD 3.39659117001 1.45486746032 3.3 1.3 3.5 1.7 0.2 0.4 -0.25 -0.45
scr_MGYZKYLP 4.74845610584 2.39620658861 4.4 2.3 5.5 2.6 1.1 0.3 -0.10 -0.27
JNMKLHRX 4.87708781906 2.86489143809 4.8 2.8 5.0 2.9 0.2 0.1 -0.17 -0.80
QFUXJWXE 4.35743977606 2.33771682899 4.3 2.3 4.4 2.4 0.1 0.1 -0.11 -0.23
tlc_QFUXJWXE 3.3303613982 2.11598746998 3.3 2.0 3.4 2.2 0.1 0.2 -0.13 -0.12
scr_LOIZCKRY 4.41500549998 1.37865335387 4.3 1.2 4.6 1.6 0.3 0.4 -0.23 -0.83
scr_KZFOWIZI 1.78524212808 0.019272921234 1.3 -0.5 2.4 0.7 1.1 1.2 -0.50 -0.83
scr_JYMEEERS 1.88645274357 0.248768843514 -0.5 -0.5 2.3 6.8 2.8 7.3 0.15 -0.01
scr_EBLPRLYL 2.8736671837 0.765164174393 2.7 0.4 3.1 1.2 0.4 0.8 -0.28 -0.75
scr_EXOYMOQE 2.56037748663 2.13143379033 2.4 1.5 3.2 2.7 0.8 1.2 -0.36 -0.73
scr_ARHFGQRT 2.02969294184 1.37083566216 0.2 -0.4 2.3 7.3 2.1 7.7 -0.62 -1.00
scr_ASPIZDDX 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.02 -0.35
scr_ABOZLAOE 2.7563676098 2.36701969576 2.6 2.3 2.9 2.4 0.3 0.1 0.53 -0.24
scr_KOXDZFSX 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.18 -0.22
scr_LXLWGPMH 4.58498123056 2.60471568803 4.4 2.5 4.8 2.8 0.4 0.3 -0.01 -0.70
scr_LRZQUDVU 1.17742156823 0.276474533317 0.8 -0.1 1.5 0.6 0.7 0.7 -0.62 -0.28
scr_PVUYJZJD 0.0531908067844 0.0378307734373 -0.5 -0.5 0.8 0.8 1.3 1.3 -0.25 -0.49
scr_IFRUQGWY 2.12854150776 3.15214834997 1.9 1.5 2.3 7.4 0.4 5.9 0.24 -0.50
DMUSYQKV 3.31660847103 2.35397706188 3.2 2.3 3.4 2.5 0.2 0.2 -0.03 -0.40
UMECUIWH 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.41 -0.12
scr_INYDVHEM 0.368132841122 0.257044763113 0.2 0.1 0.6 1.3 0.4 1.2 -0.43 -0.53
scr_GTIGPEIH 4.28591203174 2.44591383761 4.2 2.4 4.4 2.5 0.2 0.1 0.07 -0.24
scr_DNIKSHUB 3.38650819445 0.560213754201 3.2 0.3 3.6 1.4 0.4 1.1 -0.13 -0.33
scr_EDHFWSLA 3.46104866275 -0.124836340612 3.4 -0.5 3.6 0.2 0.2 0.7 0.03 -0.64
scr_QVWGVEKB 3.23538071102 0.944915328215 3.1 0.7 3.3 1.2 0.2 0.5 0.05 0.35
scr_VPZOEAIW 2.21399266185 3.03303155514 2.1 1.3 2.3 7.4 0.2 6.1 0.02 -0.28
scr_EHKCUENQ 3.46569918997 1.25825756004 3.4 1.2 3.5 1.4 0.1 0.2 -0.17 -0.17
scr_NEYHGIXN 3.03656976275 3.25335455974 2.5 -0.3 3.7 7.3 1.2 7.6 -0.51 -0.42
scr_IRSGGLQU 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.04 0.02
scr_RXXSMIAH 2.41927689492 0.705179552977 2.4 0.5 2.5 1.0 0.1 0.5 -0.19 -0.28
scr_PDAEDCWP 4.68068173967 2.2015609956 4.4 1.4 5.3 2.4 0.9 1.0 -0.55 -0.75
scr_HQGTOETE 1.82019559227 3.25335455974 -0.5 -0.3 2.3 7.3 2.8 7.6 -0.36 -0.16
scr_JJZKSNCW 3.415330561 2.2995292219 3.3 2.2 3.5 2.5 0.2 0.3 0.03 -0.31
scr_UBZOSPWS 3.39848756117 1.04644967961 3.3 0.8 3.5 1.3 0.2 0.5 0.11 -0.60
scr_NKLBWRYJ 1.11817687814 2.16236436467 0.7 2.1 1.4 2.3 0.7 0.2 0.81 0.94
scr_KLHKHIHT 3.21021267911 1.50531186522 3.2 1.3 3.3 1.9 0.1 0.6 -0.37 -0.54
scr_NCAOTVHW 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.09 -0.53
scr_IFJNOCOI 1.47639556636 0.144808583594 1.3 -0.5 2.2 0.4 0.9 0.9 0.45 -0.39
scr_MKMLTMAR 5.01570111542 3.07633105515 4.9 3.0 5.1 3.2 0.2 0.2 0.17 -0.14
scr_BUVBQOHB 2.22049932728 1.35482643648 2.2 1.3 2.2 2.2 0.0 0.9 -0.10 0.17
scr_FORXDFSC 4.39311312959 2.34619461569 4.3 2.3 4.5 2.4 0.2 0.1 0.10 -0.39
scr_NCTNRPUK 0.062293784444 0.0510465898438 -0.5 -0.5 0.9 0.9 1.4 1.4 -0.73 -0.46
scr_JZOROTGY 3.42758805206 2.44175300336 3.3 2.3 3.5 3.1 0.2 0.8 -0.38 -0.43
scr_ORCSGSUX 1.52219205615 1.20352673339 1.3 0.7 1.8 1.4 0.5 0.7 -0.04 -0.39
scr_CCNBOIJS 3.4392480044 1.25637851132 3.4 1.1 3.5 1.4 0.1 0.3 0.80 -0.38
scr_BNOXPWXB 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.52 -0.53
scr_NTHGHPVW 2.41720727422 1.46152816697 2.2 1.2 2.7 1.9 0.5 0.7 -0.75 -0.26
scr_TEJPSNOJ 1.50033921544 1.03479345129 1.2 0.6 2.5 1.6 1.3 1.0 -0.25 -0.24
scr_VLPBDWMH 2.75901956868 2.39053964719 2.6 2.2 3.0 2.7 0.4 0.5 0.02 -0.26
scr_WKNXFMSY 2.00230637722 1.32197244262 1.7 1.1 2.1 1.6 0.4 0.5 -0.12 -0.45
scr_LJSCAYDL 4.13451347413 2.13861089445 3.8 1.6 4.6 2.3 0.8 0.7 -0.33 -0.76
scr_AFOLXEDM 1.67957658282 0.57296373965 1.0 -0.4 2.4 2.4 1.4 2.8 0.27 0.19
scr_RDSQOOTL 2.47220324536 2.38873280499 2.4 2.2 2.6 2.7 0.2 0.5 -0.32 -0.69
scr_KDALVVLY -0.012858546888 -0.0250654874807 -0.5 -0.5 0.4 0.5 0.9 1.0 0.46 0.23
scr_BQHYQBBB 3.63083016188 2.36031962782 3.5 2.3 3.9 2.4 0.4 0.1 0.03 0.89
scr_CHQKOJVA 2.1253518355 1.39909729496 1.9 1.2 2.2 1.8 0.3 0.6 -0.42 -0.26
scr_VVUSLDKX 1.87223614485 6.87167036068 1.4 0.5 2.2 1.7 0.8 1.2 -0.06 -0.36
scr_BTXOUCYT 4.34807215683 2.14863703746 4.2 2.0 4.5 2.3 0.3 0.3 -0.02 -0.50
scr_MQGQLKLY 3.38672846972 1.11154778428 3.3 1.0 3.4 1.3 0.1 0.3 0.11 0.32
scr_MYAHSSWE 1.62788554564 0.0754989026887 0.8 -0.5 2.4 1.1 1.6 1.6 -0.15 0.00
scr_ASPGDYSW 1.50562872295 1.31039827448 0.7 0.9 2.3 7.0 1.6 6.1 0.35 -0.52
scr_MTXRNHMG 1.82019559227 3.25335455974 -0.5 -0.3 2.3 7.3 2.8 7.6 -0.35 -0.66
scr_ABXDRGBH 4.47609099915 2.32482279154 4.4 2.2 4.6 2.4 0.2 0.2 0.13 -0.46
scr_AORTABWI 4.01316520843 2.51784525338 3.9 2.5 4.1 3.1 0.2 0.6 0.22 0.01
scr_CSFCFZML 2.40331543509 0.62965004209 2.3 0.4 2.5 1.2 0.2 0.8 -0.25 -0.47
scr_TWQLPVKJ 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.34 -1.01
scr_DYFCIATJ 2.2966168164 2.70622021065 -0.2 2.5 7.4 3.1 7.6 0.6 -0.58 0.04
scr_EGCBLOQD 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.40 -1.04
scr_AZOYCIAD 1.47429418897 1.08486457824 1.3 0.6 1.9 1.4 0.6 0.8 0.66 0.12
scr_PLVRMLWD 3.68354821152 2.83436264332 3.6 2.5 3.8 3.2 0.2 0.7 -0.07 -0.91
scr_IFYSWJRF 4.14480302693 2.32237443024 4.1 2.3 4.2 2.4 0.1 0.1 0.37 0.31
scr_ADHNSYIR 4.35424775314 2.48095700299 4.3 2.4 4.5 2.6 0.2 0.2 0.11 0.35
scr_DGZBXQEZ 2.34086136336 1.36325862133 2.2 -0.4 2.5 1.7 0.3 2.1 0.59 0.16
scr_EHRYGPXE -0.046022771616 -0.0567790732481 -0.5 -0.5 0.3 0.3 0.8 0.8 -0.02 -0.24
scr_GPKBGCPK 3.1170362267 1.22796914182 2.6 0.8 3.8 4.8 1.2 4.0 0.04 -0.64
scr_APKVYEFU 3.36891281451 2.25796599459 3.3 2.2 3.4 2.4 0.1 0.2 0.69 0.62
scr_LJZWISDF 2.40055472997 1.67026771249 2.3 1.4 2.5 2.0 0.2 0.6 -0.22 -0.18
scr_JNMKLHRX 3.42027343614 0.442574149756 3.3 0.2 3.6 0.7 0.3 0.5 -0.05 -0.15
scr_EWLSPFCT 3.3763969458 2.11513066069 3.3 1.6 3.5 2.3 0.2 0.7 -0.08 -0.38
scr_BHSEXHOQ 4.39349934513 2.48249493262 4.3 2.4 4.5 2.6 0.2 0.2 -0.22 -0.59
scr_BEQQIWYM 3.5308773559 1.37083566216 0.7 -0.4 7.4 7.3 6.7 7.7 -0.55 -0.42
scr_TBISYRYK 5.15109635987 2.4942029504 4.2 2.5 5.3 2.5 1.1 0.0 -0.03 -0.48
scr_EGMFNANW 0.69950080141 0.734522714888 -0.4 -0.4 6.2 6.1 6.6 6.5 -0.21 -0.34
scr_FETQQEIO 0.423506962983 0.52427843328 0.2 0.3 1.1 1.0 0.9 0.7 -0.56 -0.47
scr_HQBWPAMC 1.08463052469 0.229669344788 0.8 -0.1 1.4 0.5 0.6 0.6 -0.31 -0.45
scr_TWVSECES 2.37082704609 1.1454659093 2.3 1.0 2.5 1.3 0.2 0.3 -0.26 -1.02
scr_WQFBNPQQ 4.16698407303 2.28080957688 4.1 2.3 4.2 2.3 0.1 0.0 0.38 -0.08
scr_WXUVWMIL 1.25019342195 1.00662693994 0.8 0.5 6.5 2.2 5.7 1.7 -0.28 -0.45
scr_LUNNWCIQ 2.39791852165 4.19456788746 2.3 4.1 2.5 4.2 0.2 0.1 0.07 -0.73
scr_AVWIFQFN 2.49229046831 1.71119552855 2.3 1.4 2.7 2.1 0.4 0.7 -0.10 -0.10
scr_FLKMPMEU 2.42083009698 -0.78877586028 2.3 -0.5 2.5 0.1 0.2 0.6 -0.31 -0.56
scr_MCOTLZKE 2.75916505974 2.34213656174 2.6 1.2 3.3 2.6 0.7 1.4 -0.40 -0.27
scr_OEAZYDYD 4.14786261497 1.44069910901 4.1 1.4 4.2 1.5 0.1 0.1 0.06 -0.50
scr_HIXGSNVR 3.29958966394 2.29704285697 3.3 2.3 3.3 2.3 0.0 0.0 0.58 0.54
scr_WAMZXCST 1.37545108754 2.26650582311 1.2 2.2 1.7 2.4 0.5 0.2 -0.25 0.06
scr_SZRWNYKS 2.22898682355 1.93676375047 2.1 1.6 2.4 2.1 0.3 0.5 0.05 -0.38
scr_LVEBMFEO 2.22868972426 0.603484447257 2.1 0.3 2.4 1.1 0.3 0.8 -0.23 -0.37
scr_TPGCWYZT 0.395704196555 0.405969118408 -0.5 -0.5 1.8 1.2 2.3 1.7 0.11 -0.11
scr_ESKJNFHO 2.42054745133 1.07791677429 2.4 0.6 3.2 1.3 0.8 0.7 0.45 -0.05
scr_CFQMUHQX 1.96556340328 1.49256477342 1.7 1.1 2.1 2.3 0.4 1.2 0.30 0.63
scr_SNBSCFZP 3.47116950053 0.90430000416 3.3 0.6 3.7 1.3 0.4 0.7 -0.75 -0.62
scr_NPESZQNH 1.12263734506 -0.018974606611 0.7 -0.5 1.8 0.5 1.1 1.0 -0.25 0.07
scr_AKOEMHHJ 2.52519496808 2.74629268086 2.4 2.5 2.8 3.2 0.4 0.7 -0.29 0.26
scr_ATWDQRIX 2.37433076545 2.43357173914 2.3 2.4 2.4 2.5 0.1 0.1 -0.08 -0.06
scr_PZOHAEWM 0.63857929668 -0.111665268569 0.4 -0.5 1.0 0.2 0.6 0.7 -0.44 -0.49
scr_IUCRQDOV 2.21467939408 0.683091489968 2.1 0.5 2.3 0.9 0.2 0.4 -0.51 -1.03
scr_CKJPBFKN 0.392852675983 -0.0464545016758 -0.1 -0.5 0.9 0.4 1.0 0.9 0.37 -0.40
scr_NDSSXBEU 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 0.38 -0.31
scr_LETIKJIZ 2.36075566243 1.52074645683 2.2 1.2 2.5 2.2 0.3 1.0 -0.14 -0.37
scr_BHYFAKSP 0.804132910831 -0.0146196090597 0.4 -0.5 1.4 0.5 1.0 1.0 0.16 -0.00
scr_AWJJQHIH 2.20301236999 1.58417011183 1.6 1.3 2.4 2.0 0.8 0.7 -0.52 -0.78
scr_WDNQJMOV 3.37709813538 1.3712657259 3.3 1.1 3.5 2.5 0.2 1.4 0.44 0.20
scr_CZDVSVAJ 3.2378310699 3.25335455974 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.31 -0.43
scr_OOHIXHTO 0.128536277343 3.87658917133 -0.5 1.6 1.9 7.4 2.4 5.8 -0.14 -0.53
scr_DLZBZAKW 2.37190743458 0.936536496355 2.3 0.7 2.5 1.2 0.2 0.5 -0.01 -0.27
scr_JAMZUYLZ 3.17890422134 0.484826392821 2.9 0.3 3.5 1.1 0.6 0.8 -0.46 -0.49
scr_IOEMQMXK 1.77168469686 1.66513343084 -0.5 -0.5 2.3 2.1 2.8 2.6 0.15 -0.87
